Unique_identifier,Translation,idioma_symbol,File Name
88448,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque los gingeroles inhiben moderadamente el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de darunavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88447,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque los gingeroles inhiben moderadamente el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de atazanavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88449,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque los gingeroles inhiben moderadamente el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de atazanavir o darunavir en presencia de cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88453,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque los gingeroles inhiben moderadamente el CYP3A4 in vitro, es improbable un efecto clínicamente relevante sobre la exposición a nelfinavir",es,ES-HIV-interactions-2019-03-13.csv
88457,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque los gingeroles inhiben moderadamente el CYP3A4 in vitro, es improbable un efecto clínicamente relevante sobre la exposición a delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
88475,"No se ha estudiado la administración conjunta. Se dispone de datos limitados sobre el efecto del árbol de nuez de malabar en el metabolismo de los fármacos. Los datos in vitro con extractos de hojas sugieren que podría actuar como un inductor de enzimas metabólicas de fase I y fase II, aunque no se ha evaluado la relevancia clínica. En ausencia de datos, se recomienda precaución y se debe considerar TDM si está disponible. ",es,ES-HIV-interactions-2019-03-13.csv
88476,"No se ha estudiado la administración conjunta. Se dispone de datos limitados sobre el efecto del árbol de nuez de malabar en el metabolismo de los fármacos. Los datos in vitro con extractos de hojas sugieren que podría actuar como un inductor de enzimas metabólicas de fase I y fase II, aunque no se ha evaluado la relevancia clínica. En ausencia de datos, se recomienda precaución y se debe considerar TDM si está disponible. ",es,ES-HIV-interactions-2019-03-13.csv
88503,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien la alantolactona, un componente de Inula racemosa, inhibe moderadamente el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de atazanavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88504,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien la alantolactona, un componente de Inula racemosa, inhibe moderadamente el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de darunavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88505,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien la alantolactona, un componente de Inula racemosa, inhibe moderadamente el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de atazanavir o darunavir en presencia de cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88513,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien la alantolactona, un componente de Inula racemosa, inhibe moderadamente el CYP3A4 in vitro, es improbable que ocurra un efecto clínicamente relevante sobre la exposición de delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
88530,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien varios componentes de Piper cubeba mostraron inhibir el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de atazanavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88531,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien varios componentes de Piper cubeba mostraron inhibir el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de darunavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88532,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien varios componentes de Piper cubeba mostraron inhibir el CYP3A4 in vitro, es improbable cualquier efecto adicional sobre la exposición de atazanavir o darunavir en presencia de cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88537,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien varios componentes de Piper cubeba mostraron inhibir el CYP3A4 in vitro, es improbable un efecto clínicamente relevante sobre la exposición a nelfinavir. ",es,ES-HIV-interactions-2019-03-13.csv
88538,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien varios componentes de Piper cubeba mostraron inhibir el CYP3A4 in vitro, es improbable un efecto clínicamente relevante sobre la exposición a delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
88586,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque el mentol es un inhibidor moderado del CYP3A4, es improbable cualquier efecto adicional sobre la exposición de atazanavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88587,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque el mentol es un inhibidor moderado del CYP3A4, es improbable cualquier efecto adicional sobre la exposición de atazanavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88588,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Aunque el mentol es un inhibidor moderado del CYP3A4, es improbable cualquier efecto adicional sobre la exposición de atazanavir o darunavir en presencia de cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88594,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El mentol es un inhibidor moderado del CYP3A4, pero es improbable un efecto clínicamente relevante sobre la exposición a delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
88595,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El mentol es un inhibidor moderado del CYP3A4, pero es improbable un efecto clínicamente relevante sobre la exposición a nelfinavir. ",es,ES-HIV-interactions-2019-03-13.csv
88614,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El eucalipto es sólo un inhibidor débil del CYP3A4, y es improbable cualquier efecto adicional sobre la exposición de atazanavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88615,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El eucalipto es sólo un inhibidor débil del CYP3A4, y es improbable cualquier efecto adicional sobre la exposición de darunavir en presencia de ritonavir o cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88616,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El eucalipto es sólo un inhibidor débil del CYP3A4, y es improbable cualquier efecto adicional sobre la exposición de atazanavir o darunavir en presencia de cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
88622,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El eucalipto es sólo un inhibidor débil del CYP3A4, y es improbable un efecto clínicamente relevante sobre la exposición a nelfinavir. ",es,ES-HIV-interactions-2019-03-13.csv
88624,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El eucalipto es sólo un inhibidor débil del CYP3A4, y es improbable un efecto clínicamente relevante sobre la exposición a la delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
88509,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Si bien la alantolactona, un componente de Inula racemosa, inhibe moderadamente el CYP3A4 in vitro, es improbable que ocurra un efecto clínicamente relevante sobre la exposición a nelfinavir. ",es,ES-HIV-interactions-2019-03-13.csv
85103,"No se recomienda la administración conjunta de darunavir debido al aumento de la exposición a paritaprevir. La administración conjunta con darunavir (800 mg una vez al día, administrados al mismo tiempo) disminuyó la Cmáx, el AUC y la Cmin de darunavir en 1%, 8% y 26%, pero aumentó la Cmáx, el AUC y la Cmin de paritaprevir en 2,09, 1,94 y 1,85 veces. Es de destacar que las exposiciones de paritaprevir superiores a esta se han evaluado en estudios de fase 2 y no se esperaba que tuvieran un impacto clínicamente significativo en la seguridad. Sin embargo, no se ha evaluado la importancia clínica de la disminución en las concentraciones de darunavir. Darunavir/cobicistat no debe coadministrarse ya que ritonavir forma parte de la combinación de dosis fija de ombitasvir/paritaprevir/ritonavir. ",es,ES-HIV-interactions-2019-03-13.csv
85130,"La administración conjunta con ombitasvir/paritaprevir/ritonavir + dasabuvir disminuyó la Cmin de darunavir en ~50%, aunque la Cmáx y el AUC no mostraron un cambio clínicamente significativo. Aunque la coadministración de darunavir con ombitasvir/paritaprevir/ritonavir + dasabuvir no se recomienda en la información prescriptiva de EEUU, el SPC europeo establece que no se recomienda la coadministración en pacientes con amplia resistencia a IPs de VIH. La etiqueta del producto europeo informa que darunavir (dosificado a 800 mg una vez al día y administrado al mismo tiempo que ombitasvir/paritaprevir/ritonavir + dasabuvir) se puede usar en ausencia de una resistencia amplia a IPs de VIH y se debe tomar sin ritonavir adicional, ya que se suministran 100 mg de ritonavir una vez al día como parte de la combinación de dosis fija de ombitasvir/paritaprevir/ritonavir. Tenga precaución con el uso dependiendo del conocimiento del paciente. Darunavir/cobicistat no debe coadministrarse ya que ritonavir forma parte de la combinación de dosis fija de ombitasvir/paritaprevir/ritonavir. ",es,ES-HIV-interactions-2019-03-13.csv
79345,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, existe poco potencial para una interacción. El metotrexato se elimina predominantemente sin cambios a través de los riñones, con un metabolismo mínimo. Tenga en cuenta que algunas etiquetas de producto de metotrexato contraindican su uso o aconsejan precaución en la inmunodeficiencia, y algunas contraindican su utilización en la infección por VIH. ",es,ES-HIV-interactions-2019-03-13.csv
72891,"No se ha estudiado la administración conjunta con anticonceptivos orales que contengan levonorgestrel. El levonorgestrel se metaboliza por el CYP3A4 y se somete a glucuronidación en menor medida. Un análisis de 570 mujeres infectadas por VIH en Suazilandia con implantes de levonorgestrel y regímenes basados en lopinavir/ritonavir, nevirapina o efavirenz mostró que 15/121 (12,4%) mujeres con efavirenz quedaron embarazadas, mientras que ninguna de las mujeres con nevirapina (n=208) o lopinavir (n=13) quedó embarazada. En un estudio más pequeño en Uganda, las concentraciones de levonorgestrel disminuyeron en ~50% en mujeres que usaban un implante de levonorgestrel con efavirenz (n=20), en comparación con las mujeres sin tratamiento previo con ART (n=17). Se produjeron tres embarazos (3/20, 15%) en el grupo de efavirenz, pero ninguno en el grupo sin tratamiento previo con ART. No se recomienda el uso de implantes de levonorgestrel en mujeres bajo tratamiento a largo plazo con fármacos inductores de enzimas hepáticas. ",es,ES-HIV-interactions-2019-03-13.csv
72898,"No se ha estudiado la administración conjunta con anticonceptivos orales que contengan levonorgestrel. El levonorgestrel se metaboliza por el CYP3A4 y se somete a glucuronidación en menor medida. No se observó ningún efecto significativo de nevirapina sobre las concentraciones de levonorgestrel después del uso con un implante de levonorgestrel en un estudio de 20 mujeres VIH+ en Uganda. Las concentraciones de levonorgestrel en la semana 48 fueron 14% más altas en el grupo de nevirapina en comparación con las mujeres sin tratamiento previo con ART (n=17), sin embarazos en ninguno de los grupos. Un análisis de 570 mujeres infectadas por VIH en Suazilandia con implantes de levonorgestrel y regímenes basados en lopinavir/ritonavir, nevirapina o efavirenz mostró que ninguna de las mujeres con nevirapina (n=208) o lopinavir (n=13) quedó embarazada, mientras que 15 mujeres con efavirenz (n=121) quedaron embarazadas y sugiere que la nevirapina puede no afectar la eficacia del implante de levonorgestrel. Los anticonceptivos orales y los métodos anticonceptivos hormonales (que no sean DMPA) no deben usarse como el único método anticonceptivo cuando se toma nevirapina, ya que la nevirapina podría reducir las concentraciones plasmáticas de estos medicamentos. No se han establecido las dosis adecuadas para los anticonceptivos hormonales (aplicación oral y otras formas de aplicación) en combinación con nevirapina con respecto a la seguridad y la eficacia. ",es,ES-HIV-interactions-2019-03-13.csv
88971,No se ha estudiado la administración conjunta y no se recomienda. La administración conjunta con boceprevir tiene el potencial de afectar negativamente la activación intracelular y la eficacia clínica antiviral de tenofovir alafenamida. ,es,ES-HIV-interactions-2019-03-13.csv
89035,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. Desogestrel es un profármaco que se activa al etonogestrel por el CYP2C9 (y posiblemente por el CYP2C19).  El metabolismo del etonogestrel está mediado por el CYP3A4. Es poco probable que la rilpivirina a una dosis de 25 mg una vez al día tenga un efecto clínicamente relevante sobre la exposición de medicamentos metabolizados por las enzimas CYP. La emtricitabina y el tenofovir alafenamida no interactúan con la vía metabólica del desogestrel. ",es,ES-HIV-interactions-2019-03-13.csv
89036,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. La drospirenona se metaboliza en menor medida mediante el CYP3A4. La rilpivirina, la emtricitabina y el tenofovir alafenamida no interactúan con la vía metabólica de la drospirenona. ",es,ES-HIV-interactions-2019-03-13.csv
89037,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. La didrogesterona se metaboliza a dihidrodidrogesterona (posiblemente a través del CYP3A4). Es poco probable que la rilpivirina a una dosis de 25 mg una vez al día tenga un efecto clínicamente relevante sobre la exposición de medicamentos metabolizados por las enzimas CYP. La emtricitabina y el tenofovir alafenamida no interactúan con la vía metabólica de la didrogesterona. ",es,ES-HIV-interactions-2019-03-13.csv
89040,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El etonogestrel se metaboliza mediante el CYP3A4. Es poco probable que la rilpivirina a una dosis de 25 mg una vez al día tenga un efecto clínicamente relevante sobre la exposición de medicamentos metabolizados por las enzimas CYP. Emtricitabina y tenofovir alafenamida no interactúan con el metabolismo del etonogestrel. ",es,ES-HIV-interactions-2019-03-13.csv
89041,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El gestodeno se metaboliza por el CYP3A4 y, en menor medida, por el CYP2C9 y el CYP2C19. Es poco probable que la rilpivirina a una dosis de 25 mg una vez al día tenga un efecto clínicamente relevante sobre la exposición de medicamentos metabolizados por las enzimas CYP. La emtricitabina y el tenofovir alafenamida no interactúan con la vía metabólica del gestodeno. ",es,ES-HIV-interactions-2019-03-13.csv
89042,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El levonorgestrel se metaboliza por el CYP3A4 y se somete a glucuronidación en menor medida. La rilpivirina a una dosis de 25 mg una vez al día no inhibe ni induce los CYP o las UGT. La emtricitabina y el tenofovir alafenamida no interactúan con la vía metabólica del levonorgestrel. ",es,ES-HIV-interactions-2019-03-13.csv
89046,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. La norelgestromina se metaboliza a norgestrel (posiblemente a través del CYP3A4). Es poco probable que la rilpivirina a una dosis de 25 mg una vez al día tenga un efecto clínicamente relevante sobre la exposición de medicamentos metabolizados por las enzimas CYP. No se espera que emtricitabina y tenofovir alafenamida interfieran con el metabolismo de la norelgestromina. ",es,ES-HIV-interactions-2019-03-13.csv
89049,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El norgestrel es una mezcla racémica con levonorgestrel biológicamente activo. El levonorgestrel se metaboliza principalmente por el CYP3A4. Es poco probable que la rilpivirina a una dosis de 25 mg una vez al día tenga un efecto clínicamente relevante sobre la exposición de medicamentos metabolizados por las enzimas CYP. La emtricitabina y el tenofovir alafenamida no interfieren con el metabolismo de norgestrel. ",es,ES-HIV-interactions-2019-03-13.csv
68917,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable una interacción farmacocinética. Sin embargo, se recomienda precaución al prescribir atazanavir y medicamentos que inducen la prolongación del intervalo QT, tal como la azitromicina. ",es,ES-HIV-interactions-2019-03-13.csv
89106,"No se ha estudiado la administración conjunta. La combinación de rilpivirina y antiácidos, por ejemplo hidróxido de aluminio, debe usarse con precaución ya que la administración conjunta puede causar disminuciones significativas en las concentraciones plasmáticas de rilpivirina debido a un aumento en el pH gástrico. Los antiácidos deben administrarse al menos 2 hs antes o 4 hs después de la rilpivirina. Los antiácidos no interfieren con la absorción de la emtricitabina y el tenofovir alafenamida. ",es,ES-HIV-interactions-2019-03-13.csv
89047,"No se ha estudiado la administración conjunta con rilpivirina/emtricitabina/tenofovir alafenamida pero, en función del metabolismo y el clearance, es improbable una interacción clínicamente significativa. En comparación con los controles históricos, la administración conjunta de rilpivirina (25 mg una vez al día) y un anticonceptivo oral que contiene etinilestradiol/noretindrona (0,035/1,0 mg una vez al día) no tuvo efecto sobre la Cmáx, el AUC y la Cmin de rilpivirina. La Cmáx, el AUC y la Cmin de etinilestradiol aumentaron en un 17%, 14% y 9%, mientras que la Cmáx, el AUC y la Cmin de noretisterona disminuyeron en un 6%, 11% y 1%, respectivamente. No es necesario ajustar la dosis para ninguno de los fármacos. La emtricitabina y el tenofovir alafenamida no interfieren con el metabolismo de la noretisterona. ",es,ES-HIV-interactions-2019-03-13.csv
77924,"No se ha estudiado la administración conjunta. El propofol se glucuronida a través de las UGT 1A9 y 1A8, y se oxida principalmente a través del CYP2B6. Los datos in vivo indican que ritonavir induce el CYP2B6. Atazanavir/ritonavir podrían potencialmente disminuir las concentraciones de propofol. El alcance de esta interacción es difícil de predecir ya que el propofol es un fármaco de extracción hepática alta y, por lo tanto, su tasa de eliminación hepática es, en teoría, más dependiente del flujo sanguíneo hepático. Monitorear el efecto. Es poco probable que atazanavir altere las concentraciones de propofol.  Se recomienda precaución al recetar atazanavir y medicamentos que inducen la prolongación del intervalo QT, como el propofol. ",es,ES-HIV-interactions-2019-03-13.csv
71870,"No se ha estudiado la administración conjunta, pero puede aumentar las concentraciones en plasma de trazodona. Se observaron eventos adversos de náuseas, mareos, hipotensión y síncope después de la administración conjunta de trazodona y ritonavir. Utilice con precaución y considere una dosis más baja de trazodona. Se recomienda precaución al prescribir atazanavir y medicamentos que inducen la prolongación del intervalo QT, tal como la trazodona. ",es,ES-HIV-interactions-2019-03-13.csv
69054,"No se ha estudiado la administración conjunta. La mefloquina se metaboliza por el CYP3A4: se espera que atazanavir y atazanavir/ritonavir potencialmente aumente la exposición a la mefloquina. Sin embargo, la administración conjunta de mefloquina y ritonavir no tuvo ningún efecto sobre la exposición a mefloquina, pero disminuyó el AUC de ritonavir (31%) y la Cmáx (36%).  Se recomienda precaución al recetar atazanavir y medicamentos que inducen la prolongación del intervalo QT, como la mefloquina. ",es,ES-HIV-interactions-2019-03-13.csv
81086,"No se ha estudiado la administración conjunta. El bortezomib se metaboliza principalmente por el CYP3A4 y el 2C19 y, en menor medida, por los CYP 1A2, 2D6 y 2C9. Atazanavir/ritonavir podría potencialmente aumentar las concentraciones de bortezomib. Monitoree los efectos secundarios relacionados con el bortezomib. La información prescriptiva de EEUU sugiere considerar una reducción de la dosis de bortezomib cuando se administra con inhibidores potentes del CYP3A4, como ritonavir.  Se recomienda precaución al prescribir atazanavir y medicamentos que inducen la prolongación del intervalo QT, como el bortezomib. ",es,ES-HIV-interactions-2019-03-13.csv
69053,"No se ha estudiado la administración conjunta. La cloroquina se metaboliza por los CYP 2C8, 3A4 y 2D6, y también se elimina sin cambios a través del riñón (50%). El atazanavir y atazanavir/ritonavir podrían aumentar la exposición a la cloroquina al inhibir los CYP 3A4 y 2D6 (atazanavir) y los CYP 2C8, 3A4 y 2D6 (atazanavir/ritonavir), aunque en un grado moderado debido a las múltiples vías de eliminación. No se recomienda ajustar la dosis para la cloroquina, pero controle la toxicidad.  Se recomienda precaución al prescribir atazanavir y medicamentos que inducen la prolongación del intervalo QT, tal como la cloroquina. ",es,ES-HIV-interactions-2019-03-13.csv
84131,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción farmacocinética clínicamente significativa. La levofloxacina se metaboliza en un grado muy pequeño y se elimina por vía renal, principalmente por filtración glomerular y secreción activa (posiblemente OCT2). ",es,ES-HIV-interactions-2019-03-13.csv
69110,"No se ha estudiado la administración conjunta. La risperidona se metaboliza por el CYP2D6 y, en menor medida, por el CYP3A4. Atazanavir/ritonavir podría aumentar la exposición a la risperidona y puede ser necesaria una disminución de la dosis de risperidona. Utilice con precaución y monitoree de cerca ya que en varios casos clínicos se han documentado efectos secundarios relacionados con la risperidona (síndrome maligno, síndrome extrapiramidal y angiodema) cuando se administra conjuntamente con un inhibidor de la proteasa reforzado. ",es,ES-HIV-interactions-2019-03-13.csv
89998,"No se ha estudiado la administración conjunta. La terazosina se metaboliza ampliamente en el hígado posiblemente a través del CYP3A4 y las concentraciones pueden aumentar debido a la inhibición de CYP3A4. Para los pacientes que ya toman atazanavir, comience con terazosina a la dosis más baja (es decir, 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman terazosina, controle la presión arterial y reduzca la dosis de dicho fármaco según sea necesario si se produce hipotensión al comenzar con atazanavir. ",es,ES-HIV-interactions-2019-03-13.csv
89999,"No se ha estudiado la administración conjunta. La terazosina se metaboliza ampliamente en el hígado posiblemente a través del CYP3A4 y las concentraciones pueden aumentar debido a la inhibición del CYP3A4. Para los pacientes que ya toman darunavir, comience con terazosina a la dosis más baja (es decir, 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman terazosina, controle la presión arterial y reduzca la dosis de dicho fármaco según sea necesario si se produce hipotensión al comenzar con darunavir. ",es,ES-HIV-interactions-2019-03-13.csv
90003,"No se ha estudiado la administración conjunta. La terazosina se metaboliza ampliamente en el hígado posiblemente a través del CYP3A4 y las concentraciones pueden aumentar debido a la inhibición del CYP3A4. Para los pacientes que ya toman nelfinavir, comience con terazosina a la dosis más baja (por ej. ,1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman terazosina, controle la presión arterial y reduzca la dosis de dicho fármaco según sea necesario si se produce hipotensión al comenzar con nelfinavir. ",es,ES-HIV-interactions-2019-03-13.csv
90009,"No se ha estudiado la administración conjunta. La terazosina se metaboliza ampliamente en el hígado posiblemente a través del CYP3A4 y las concentraciones pueden aumentar debido a la inhibición del CYP3A4. Para los pacientes que ya toman cobicistat, comience con terazosina a la dosis más baja (por ej. , 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman terazosina, controle la presión arterial y reduzca la dosis de dicho fármaco según sea necesario si se produce hipotensión al comenzar con cobicistat. ",es,ES-HIV-interactions-2019-03-13.csv
90010,"No se ha estudiado la administración conjunta. La terazosina se metaboliza ampliamente en el hígado posiblemente a través del CYP3A4 y las concentraciones pueden aumentar debido a la inhibición del CYP3A4. Para los pacientes que ya toman delavirdina, comience con terazosina a la dosis más baja (por ej. , 1 mg al día) y aumente la dosis lentamente según la tolerancia hasta que se alcance una dosis efectiva. Para los pacientes que ya toman terazosina, controle la presión arterial y reduzca la dosis de dicho fármaco según sea necesario si se produce hipotensión al comenzar con delavirdina. ",es,ES-HIV-interactions-2019-03-13.csv
90027,"No se ha estudiado la administración conjunta. El sacubitrilo se convierte rápidamente en LBQ657 (metabolito activo) por las carboxilesterasas y el metabolito activo no se metaboliza más en un grado significativo. El sacubitrilo inhibe el OATP1B1 y LBQ657 es un sustrato de OATP1B1/3, OAT1 y OAT3. El atazanavir puede inhibir el OATP1B1 en el rango de concentraciones clínicas y, por lo tanto, aumentar la exposición del metabolito activo de sacubitril. Comience con la dosis más baja recomendada de sacubitrilo y titule la dosis de acuerdo con la tolerancia del paciente. ",es,ES-HIV-interactions-2019-03-13.csv
90028,"No se ha estudiado la administración conjunta. El sacubitrilo se convierte rápidamente en LBQ657 (metabolito activo) por las carboxilesterasas y el metabolito activo no se metaboliza más en un grado significativo. Sacubitril inhibe el OATP1B1, y LBQ657 es un sustrato de OATP1B1/3, OAT1 y OAT3. El darunavir puede inhibir el OATP1B1 en el rango de concentraciones clínicas y, por lo tanto, aumentar la exposición del metabolito activo de sacubitril. Comience con la dosis más baja recomendada de sacubitrilo y titule la dosis de acuerdo con la tolerancia del paciente. ",es,ES-HIV-interactions-2019-03-13.csv
90031,"No se ha estudiado la administración conjunta. El sacubitrilo se convierte rápidamente en LBQ657 (metabolito activo) por las carboxilesterasas y el metabolito activo no se metaboliza más en un grado significativo. El sacubitrilo inhibe el OATP1B1 y LBQ657 es un sustrato de OATP1B1/3, OAT1 y OAT3. El nelfinavir puede inhibir el OATP1B1 en el rango de concentraciones clínicas y, por lo tanto, aumentar la exposición del metabolito activo de sacubitril. Comience con la dosis más baja recomendada de sacubitrilo y titule la dosis de acuerdo con la tolerancia del paciente. ",es,ES-HIV-interactions-2019-03-13.csv
90037,"No se ha estudiado la administración conjunta pero, en función del metabolismo y el clearance, es poco probable que ocurra una interacción clínicamente significativa. El sacubitrilo se convierte rápidamente en LBQ657 (metabolito activo) por las carboxilesterasas y el metabolito activo no se metaboliza más en un grado significativo. El sacubitrilo inhibe el OATP1B1 y LBQ657 es un sustrato de OATP1B1/3, OAT1 y OAT3. Se demostró que cobicistat es un inhibidor del OATP1B1 in vitro, pero es poco probable que inhiba el OATP1B1 en el rango de concentraciones obtenidas cuando se usa como potenciador farmacocinético. ",es,ES-HIV-interactions-2019-03-13.csv
90056,"No se ha estudiado la administración conjunta pero, según los datos metabólicos, existe poco potencial para las interacciones farmacocinéticas. Se demostró que la papa africana inhibe el CYP3A4 y la P-gp in vitro y activa el PXR, lo cual sugiere que la inhibición puede ocurrir inicialmente seguida de la inducción del CYP3A4 y la P-gp cuando se usa por períodos prolongados. Sin embargo, la administración conjunta de papa africana con lopinavir/ritonavir en voluntarios sanos no dio lugar a cambios farmacocinéticos significativos, lo cual sugiere que el refuerzo con ritonavir podría compensar el efecto inductor de la papa africana. Del mismo modo, no se espera ningún efecto significativo sobre la farmacocinética de atazanavir. ",es,ES-HIV-interactions-2019-03-13.csv
90057,"No se ha estudiado la administración conjunta pero, según los datos metabólicos, existe poco potencial para las interacciones farmacocinéticas. Se demostró que la papa africana inhibe el CYP3A4 y la P-gp in vitro y activa el PXR, lo cual sugiere que la inhibición puede ocurrir inicialmente seguida de la inducción del CYP3A4 y la P-gp cuando se usa por períodos prolongados. Sin embargo, la administración conjunta de papa africana con lopinavir/ritonavir en voluntarios sanos no dio lugar a cambios farmacocinéticos significativos, lo cual sugiere que el refuerzo con ritonavir podría compensar el efecto inductor de la papa africana. Del mismo modo, no se espera ningún efecto significativo sobre la farmacocinética de darunavir. ",es,ES-HIV-interactions-2019-03-13.csv
